pid,rowNum,caption,label
"""KQC18zK9D7gEZuwEx9W3UQ""",52505,NULL,food
"""ttYvR1UFNE7qEQA90R2r5g""",52506,NULL,food
"""9opIcJZXwmEUVBJeo9sOOg""",52507,NULL,food
"""Njl8wP8ysmZu41t_cJQd8Q""",52508,NULL,food
"""DCObJb4iYL3NoKCHfZYrQQ""",52509,Ban chan was very tasty,food
"""V_RhUO2y0E-s2_w8uRpiWA""",52510,NULL,food
"""X-bUYOziLQxNU35p5E5CnQ""",52511,NULL,food
"""_MpuEF1EZLCfmti1A90HVQ""",52512,NULL,food
"""2ny4JalJJlitLL_ChmiGSg""",52513,Upstairs dining area,inside
"""Klx1U_XAQDSJt0UQNWg6Cw""",52514,Joshua tree,drink
"""eqQFpVW9mXu89vsxd6ICvA""",52515,Check out the shop,inside
"""Go27DQm44-kaDbifkoQktQ""",52516,Lavender-Spiced Ricotta Doughnuts,food
"""7TYkiNz4GWBKDrH4slPtFg""",52517,Quinoa Salad,food
"""uOa8hQZLOWjqMRilsUDonA""",52518,NULL,inside
"""rKWzksM_wz7CjHjayIUrFg""",52519,NULL,inside
"""MDVK2eZqFoB3yNMxhXdvDA""",52520,NULL,food
"""amvuUiCOWW7thXnMST65AQ""",52521,They had me a wrap around banquet seating.,inside
"""AdtyYpM8jqLjinyXf2YsvQ""",52522,NULL,outside
"""DKL_TdDNJZp2-2tCcShiiw""",52523,NULL,food
"""SowcbWHaoz_RmmaPq9kCeA""",52524,"Side of fries with their awesome sauces (Stoop sauce, Cilantro Lime Aioli, and cashew pepper dip)",food
"""tmoMDoyqaVIlyf2Fumu_yQ""",52525,Crunchy L.A.,food
"""ux2S2FTbpTXURBbcmWlRrQ""",52526,The outside,outside
"""IXlE-nvaGoZw2qGjGkUd2A""",52527,"Relax,eat,repeat",food
"""QNcYw495RTqbSFwoDtAK7Q""",52528,NULL,inside
"""iWRzR2bgcDY4ID-sVQU0KQ""",52529,NULL,outside
"""oT2jzVyFf4obaa_ZcfDmMQ""",52530,Apple Bacon Burger,food
"""a7JMfxw54sS3uLBTGBk3QA""",52531,NULL,food
"""s0Qpt8yd5T61utg-5iGx3w""",52532,Your neighborhood bar is happy to serve you,inside
"""bKiRAeWn29MVNRUjW9NmOQ""",52533,Donut Hole Groom's Cake,food
"""4y6XTSOyIpD0mn18XqiMxg""",52534,Prime Rib Cobb Salad,food
"""ZTz4u1OlsRWcWX94odF7mg""",52535,NULL,food
"""jgs-LULI8dW9D2OPy-H0CQ""",52536,NULL,inside
"""zVHTJ1r6cVh_lJ0DgXLzrQ""",52537,NULL,inside
"""UJU3peSHNDznVdeX3s81iw""",52538,Artichoke Dip,food
"""dod0JPSsI08ZOAne-mY2_A""",52539,The bar,inside
"""bzbHpIIsFilk0mcsulSJ3A""",52540,NULL,inside
"""VjSW8pJVdBxlKZdNO1w9XA""",52541,Chalk wall!,inside
"""COjxb94yHa00X7h_WQVckw""",52542,NULL,food
"""lhp92i3r3PnU5qSizfs-XQ""",52543,See pic for description because of Yelp's character limit,drink
"""dSHQ-kWhHsstsYgvz-f7Bw""",52544,Spinach and Cheese Byrek (Spanakopita),food
"""_9Ui0MScFEp8HQ1wzssR8A""",52545,NULL,food
"""gAEwPiBxzryXmg-99fZD0Q""",52546,NULL,food
"""hb_t9mKJaOllldGKruirFA""",52547,NULL,food
"""MpmcwjRKXpV2OFy-NrZBTA""",52548,Magically Delicious,food
"""O-8fH_5p-J80IQW8-yiE2A""",52549,NULL,inside
"""Td6J_WDgmblM-UdFhfKCHQ""",52550,Menu,menu
"""dKqQLTztfYLv59uebCHdBw""",52551,Flowet pot show stopper everything edible,drink
"""ECBupKBmzl9r9f24FeWtKA""",52552,Chicken tetrazzini,inside
"""2hUHrTCh3b3MUS9UCO597Q""",52553,NULL,inside
"""54jWPfp0QOWCd3B8lKB-Jw""",52554,NULL,food
"""9oSIYEWdvXDE0SozTPUJig""",52555,NULL,food
"""W0Zc-0pTGtbaNybzDz65MQ""",52556,NULL,food
"""J0F6PJpS6AEeO-KGwbn6tw""",52557,A South Philly institution,outside
"""vlMUsOegzP4BjZfnsnniIw""",52558,NULL,food
"""klyxi5OEcyx2Drmvpy2yqA""",52559,I love the atmosphere here at BrickHaus,drink
"""Jo33vAHfjO0a4sonnpC-Sw""",52560,Cozy interior,inside
"""Rzkgot7fH1VHh-_sJVonzw""",52561,NULL,inside
"""rBJJLREQ6iQBFNA2LA5-ww""",52562,"Wall art at Thai Island, Davis Island, South Tampa",inside
"""pyrpOKnmubYq5mN3Afsdwg""",52563,Strozapretti and oyster gnocchi,food
"""8frIIxtiH_oxLQLi8wglpw""",52564,Swami Juice,drink
"""O-DszNvZEHVMVGybNsxQqA""",52565,Mango and Stawberry Kiwi,food
"""E7F9LDn3AZnpC2kqg_QCzA""",52566,Steamed Jumbo Shrimp,food
"""rNW_2Utj8b-aAbEPWQNWzA""",52567,NULL,outside
"""ATasPI-Pg3kpUuNiiDZWcA""",52568,Everyone enjoys Pacos Tacos,food
"""7oior84DdepWEUkuVtg1Aw""",52569,NULL,drink
"""BBTQiyBnq2i6XUyGy7YBFg""",52570,NULL,food
"""BtRn9atmccSjPHhiudKXxw""",52571,NULL,inside
"""0W89k-j_zseMvrUBEzfUAQ""",52572,Baja Fish Tacos,food
"""7dAgSKprnoJuuRW5ieR3LA""",52573,The Bru Burger sans taleggio sub cheddar,food
"""jIoCEMvxfCAWicAqMROMAQ""",52574,Husband loved the oysters!,food
"""y1TlX6H6BQtcd_BScqQXGA""",52575,Kids menu item: Chicken fingers served with mac n cheese!,food
"""dNBusuc_5-0nVQkr61EiQw""",52576,"Flight of Beers , fried oluves and Beer Battered Corn Dogs",drink
"""YA-fD5Cy4YfFZ88Vrnb2HA""",52577,Busy day here,inside
"""6UFEk3Y5zby3TpmJiYL3gw""",52578,NULL,inside
"""YOerjOUvH2lTe1EhtU4UNg""",52579,View,food
"""kPflz3Cyk-BGVcsQwKILqg""",52580,NULL,food
"""O-24Spanwh25_jRImRB-kw""",52581,NULL,inside
"""SHCbAEC-mAuR90rq0ZnS-g""",52582,NULL,outside
"""iOjhS76z58y-aEYo7KsHPA""",52583,NULL,inside
"""0T1YRP4UWKfRSdC0uLRzhw""",52584,View from the bar ;),inside
"""l7n_-gvAAeINBebc4DEcBw""",52585,NULL,food
"""zps43O2AkYOo5CKlwRAWNQ""",52586,we did half greece/ half hawaiian with red sauce throughout. would recommend the greece.,food
"""5wjouxSWUaMXqKO0b-prmg""",52587,Delicious cheesesteak!,food
"""FbPw7bYB-csbJ4LnpIXmgA""",52588,Hot rob to the far left chia pudding in the middle and steak burrito split in two.,food
"""-5d6t88D1k0A_o8X7cv4gw""",52589,Dumplings in Chili Oil.,food
"""rwcL1ACTxwAJNym69BTmWA""",52590,NULL,food
"""VXfrppKkHZZeSfne8VYMBg""",52591,Breakfast on our last morning at The Westward Look.  Until next year!,inside
"""kqX5j42rMkOqK2Ss9pj2uw""",52592,NULL,food
"""kA2WxAgj4CvEFn2YrHrxwA""",52593,NULL,inside
"""IlX-IQunnlwSDmf9Z3CL-g""",52594,NULL,food
"""UnG9P3TyEl6IpTlZ8jyImw""",52595,NULL,inside
"""VjlHOpM1jCDsH2m0UqcCeg""",52596,NULL,inside
"""WyDxXENSHX9svI1xI-4t0Q""",52597,View From the Upper Balcony,inside
"""1qmzHizF8LYugphxfQiVmw""",52598,Redneck Taco,food
"""iumiKyyXGIPD778BULpUew""",52599,Outside,outside
"""UZyucSrulf8qwioNc-8RrQ""",52600,Chicken Tikka Masala Pizza,food
"""fjyXJAjhDZCRwHBfxBbKyg""",52601,very nice but bread is normal,food
"""wJQ1mrLrw3T6jDpKM9vTlw""",52602,Carrot Crush,drink
"""XqHnGallHl5N6lCpxgtl1Q""",52603,NULL,drink
"""zcUYC6LsjxeXwRahgU31vg""",52604,Inside.,inside
"""aHShq_xndRCkQeHcNzwLKQ""",52605,NULL,inside
"""r0pDKAbejf98N9NpiFKW7Q""",52606,Produce,inside
"""YQu9JXHZaw7QL-WiMB4_jw""",52607,Bang Bang Shrimp,food
"""VF1gb2F4pu6H9AMBpseebQ""",52608,NULL,inside
"""b9A27wEgDujpGiWxGggFoA""",52609,Nachos,food
"""-p4CqyODZVPduIBZtWtgcA""",52610,NULL,food
"""NSBWqNalo8vgvxN8H1VxHA""",52611,Outside dining,outside
"""WES2_dPf3Yq6466ZV6owYQ""",52612,NULL,drink
"""IbhKYRDjxC3uTN3j6md7uQ""",52613,NULL,food
"""qYpcrxI-WsRYbVN3_sZLcg""",52614,"Three Yellowtail Jalapeno, Eel Avocado Roll, Spicy King Crab Roll, California Roll",food
"""n00OwiM3D69CH-qie7Sx_w""",52615,"At Love Park, Philadelphia",outside
"""jmNWhtvWAj1o7gr95Tk8BA""",52616,bar area,inside
"""2a8uQhSODwkzFrIZDosNTQ""",52617,NULL,inside
"""DGofpJh-inyXG2-9BjhPrg""",52618,NULL,food
"""04NYowgo2Yn83sHJJ7C6cg""",52619,NULL,food
"""7FDQ-8n5P95HnoXvKPNO4w""",52620,NULL,food
"""y2pVUWO2k01n2rgW4RmHGg""",52621,NULL,food
"""LH9hQp-S5--mb3MlCGyH7A""",52622,Acai Bowl,food
"""NO08NDAZytTHwy8rSL-zCg""",52623,NULL,food
"""ZaE-ysOBgxJWEvjD94amAA""",52624,Crab Eggs Benedict,food
"""qyG3EC03luMRJyKtQfpPZw""",52625,NULL,menu
"""XDjAjCmF5QL2B9ZwsAn_rw""",52626,NULL,food
"""c99IEOECAr0FTcRZc7tkxA""",52627,Lavender Latte,drink
"""x2ppJgEncq_XOl_zCzswBw""",52628,NULL,food
"""ngDsfDjL3RX1WYbo8-Tezw""",52629,"Corned beef, potatoes and fried egg",food
"""xAHe2ci4AAVZlYNYoZqNOA""",52630,NULL,food
"""RkWRVbe7IxwgBA9i2-_07w""",52631,Wood Roasted 32oz Ribeye,food
"""wnW7N0asr4xAAvHTFp5SXg""",52632,Pav Bhaji & Samosa Chaat,food
"""MVN4_tTTr9Nt3P5XtqBg8Q""",52633,NULL,food
"""wfy-566pPL-DFGQ1nUoSxg""",52634,Pork soup dumplings and shumai,food
"""dgq2kBWnt7qnBo3iNHMYig""",52635,NULL,food
"""_tbkhAxeHTYbQfQpmpMFaA""",52636,NULL,food
"""e92M9aS73OGN4TSl7c_DAg""",52637,NULL,food
"""ozTENzMlMv1awF0z5kONCg""",52638,NULL,inside
"""JX4hOJgqPKe08n3MEaKbEg""",52639,Stage and venue (Rev Matt & Band),inside
"""AcjZhQ_NVE14ilZx1zLGDw""",52640,Fitlife Foods Hong Kong chicken with Unfried Rice,food
"""iwUUEvP_-BnyN0ijie146g""",52641,Beignets + café au lait =,food
"""RtWvD_hRvCSzcolu_W43Pg""",52642,NULL,food
"""feWvkTOot7QfHtxCoqawhA""",52643,Three Kings Pub Des Peres Bar,inside
"""vrA2_mEYPT_VNZVCtoDoYQ""",52644,NULL,food
"""olbS9SzSDlUEByrlMdJb8A""",52645,Tandoori Chicken with Tikka Masala Garlic Parmesan Naan Mac n Cheese Brussel Sprouts,food
"""oa0e-6TfgJi6ByHsoE4fLQ""",52646,"Malla Halla.  Spicy beef shank, peanuts, cilantro, and ghost chili oil.",food
"""yO2czq-DV8FTIp2jhfOrbg""",52647,BSCR Roll,food
"""m-CoC38-C7x1bzwA1d74GA""",52648,Chopped Salad,food
"""PrHK4sBOB5MgVK9_pS_S0Q""",52649,NULL,outside
"""zPTBNKVZe_QBsMq8K8zv7Q""",52650,NULL,food
"""6vxjCbg1C0E_sr9fF0zQtA""",52651,NULL,food
"""Uxz0gWnJOZDPRKWl_GP-9w""",52652,Carne pizza,food
"""svqkcVcuPY9vuIDypkgD0g""",52653,NULL,food
"""WK7UGft6ELs-5vaPUyBgjg""",52654,BYOC. Bring your own candle fellas.. you know for... romance because science.,inside
"""kqrpqF1ZrdRoXNhOTEoJWw""",52655,Excellent first choice of a meal to start our vacation!,food
"""Qm8u2VDKhmAcdOKGgWzJtA""",52656,"Crunchy spicy tuna roll in front, Volcano roll in back.",food
"""-Gax8hHbglU51IFWAVzkJA""",52657,Lasagne,food
"""DiN1YcsY5tqOSUGNA0bzTg""",52658,"""New Roll"" - avo, crab, salmon, spicy tuna, toasted with cheese, topped with tobiko, tempura flakes & spicy mayo. Very tasty. $19",food
"""KiRhJQXY3q-8MV-NO5NnPg""",52659,Spicy Pho to go and Fresh Roll!,food
"""hrKW9Et8KY4ewGeV4raB4Q""",52660,Tempera shrimp with el sauce and spicy mayo. The Bibimbap is awesome!!,food
"""4MFK2vcjjAQyOpHYmc2JVQ""",52661,NULL,food
"""sEaMvzWN7q5xld5tOINiIg""",52662,Senior meals include coffee,food
"""yAovNDhpcSaNyOZaQvQ_Kw""",52663,Pan Seared Scallops - Entree,food
"""BYtN7OjyLN5jWA6zOT_YTg""",52664,NULL,outside
"""0-FV2m87nfvZzMHFO-Pa-w""",52665,NULL,drink
"""c0TYS4d04enX47ZpfE9Slw""",52666,NULL,food
"""A0AJf4RtiYqr9UBGN9y-vQ""",52667,NULL,inside
"""1YCAy5zyraVcjlP29MPBUg""",52668,NULL,inside
"""2VfgCQET4QRCweMXTdGBaA""",52669,NULL,inside
"""_xKZR8ga5-nfIYqkIWumoQ""",52670,Chicken and curry. It's really good,food
"""3MERzqwZHONwmlVAgnaAhQ""",52671,"Lemon, Strawberry, Key Lime, and Blood Orange Upcakes",food
"""_7uRhB712w2nSOYP71xybA""",52672,GREEK SALAD,food
"""qPNZVlakUbUHCxqAm0DPzQ""",52673,NULL,food
"""_FUyRXY9nb4YRbB6nROkaw""",52674,NULL,inside
"""rkfbfZ0p51xBGGygqptj9A""",52675,NULL,inside
"""mbQeoJWz_GDG2K8oxhWi8Q""",52676,NULL,inside
"""eLDsFLzq0NGmJiMLFv0GVw""",52677,BBQ Side interior,inside
"""QPLQyj1lx8k9Y-fQxu3sUQ""",52678,NULL,food
"""NK26d66xA2LnmWKjSmmTvA""",52679,NULL,food
"""NIK6wDoM3uweU4x4aSlVNA""",52680,"Big draft for only $4.50 can't beat that in the city.  First time here and it won't be the last. Great place , nice crowd. Friendly staff.",drink
"""ObeGEe67cJchJhPzauqsxg""",52681,Salmon special (not regular menu item),food
"""4vaeFw1K1MdvT4oBL4LA5g""",52682,Kebab King Tucson,food
"""ROasyTw9aVg16ML4JYuq2A""",52683,NULL,food
"""j048vfvfb_uggain7aeCOQ""",52684,Marble Brownie,food
"""rKsekhacknadcRCuJ1KT3Q""",52685,NULL,food
"""ZPVvFWPmXQhiyWBjuN_kIQ""",52686,NULL,inside
"""SDfzAWLMwchSfFzY0q-ZrQ""",52687,"Complementary smoked salmon, cream cheese and lavash bread",food
"""VzyEohDyX9GgiEj_-BHcJA""",52688,Hot Wurst Platte (for 2-4),food
"""voepHX1de5-rnvV-1BwAcw""",52689,NULL,food
"""6dsH94NjJnEXBFIKHPJoOA""",52690,bacon wrapped scallops,food
"""MYvP_x5ne89EYGTNLACoow""",52691,Sushi roll,food
"""LTAyUoeoi7i6cppG_28DoA""",52692,Cushing Street Side Car,drink
"""pGH4kImSQ0G8WN93gwOtUQ""",52693,Interior and seating area,inside
"""lsVazkmIaNO2pQB9rZB2oQ""",52694,NULL,drink
"""FgBuM7ybGvN8MVZ0tjVtag""",52695,Sticky buffalo duck wings,food
"""j8DqTo_bmy3eX_YL95JQOw""",52696,NULL,food
"""q-ApYBoC1BbndvqzB1RXrw""",52697,NULL,food
"""L-IgCx5xItSP5feU0LyP3g""",52698,NULL,food
"""1MaoKX1veaCGL_tsqdK4Tw""",52699,NULL,inside
"""UMx9AKrt7TOSLa9U5SAr_w""",52700,The interior is cheerfully decorated.,inside
"""VBilvbGBcRRF46prIIMU6w""",52701,NULL,inside
"""q4fXuabfAJCFD1me9jamqg""",52702,Historic railroad Depot built in 1910,outside
"""aGLflIL8OqssNz546dc2cw""",52703,NULL,food
"""BNaE9ImWBMqrW7nKnUC49g""",52704,NULL,food
"""fVOD6LMLWtzSGbBY0mjbWQ""",52705,After,food
"""RKbopfOf92HYu-zb6UF2fQ""",52706,Maki menu~,menu
"""zEiLCF3exkiriOqi6Vpr4w""",52707,Vanilla milkshake with oreo,drink
"""KfI5eoj_t90gpqWiZN34lg""",52708,Iced Caramel Latte,drink
"""WyUp73wn_L_119auhy7Bqw""",52709,"Great place, amazing food & Sexy Bartender :-)))",inside
"""p1VYpSyD7BnQF8DVcrcmIw""",52710,The Cipollini.,food
"""YZDzEVLY8m-DSdxhV2QYGg""",52711,NULL,inside
"""2E6PPEBsYNs-wkeTOND6zw""",52712,Samke Harra,food
"""XMBqB-tpEaUpbMQl2RHxzA""",52713,NULL,food
"""xSZ74n6U3M5TZlSeKcAqCg""",52714,Seance room,inside
"""rAuWNJz9cWAoNbf9RfNjhQ""",52715,NULL,outside
"""OZlhZ0G5MvnXolre05S4vw""",52716,Storefront,outside
"""yFjhoYaEutLxw3UztXl8EA""",52717,Chicken wings,food
"""RJCzOIvjW2RqJvYWqXPcNQ""",52718,"Eggs, bacon & home fries",food
"""f_a_6pEuh_8G83vzFBQj5Q""",52719,NULL,inside
"""34aOartaB7aYZ7MI7iAw5Q""",52720,NULL,food
"""kpolCS6uWdF3SJLJJC00_g""",52721,NULL,inside
"""JzMEAJdRX9Q2qU9sVQQ_dw""",52722,NULL,food
"""7vtYE5N1pbHXaQl9144zOQ""",52723,Mussels... nothing fancy.,food
"""4ktA-DdxXZ5EOUAqpH-UAw""",52724,NULL,inside
"""XBxSg4R25fHQWrOV7RIS1g""",52725,Tandoori Platter.,food
"""hQDM1gG3lPzOLpibYHKnKg""",52726,Homemade Brownie at Trax,food
"""pktMpbTDZLX60MTziED52A""",52727,NULL,food
"""mfoVPe2br1ESAdMguMRsfw""",52728,NULL,food
"""rpKyDgygvIPHujDAyIwAGQ""",52729,Hot,inside
"""038xtNL4D13-mCMwt6OjVA""",52730,NULL,food
"""caxqHyp7Ew5Jt5Bwcw4Uow""",52731,NULL,inside
"""bOfUo2SOOj8d1v3c-6aySQ""",52732,Steak 'n Shake's The Original Steakburger™,food
"""VoGW_aHY_aH_y9w6WdpRIQ""",52733,NULL,inside
"""6wuJ-q6_315h_zHjkYtm7g""",52734,Perfect to enjoy on the way to shore :),food
"""ZRFVwLomSeQhCO_9-yWEJA""",52735,NULL,outside
"""POzcfO1p3M1hFp1WBx1k2w""",52736,NULL,outside
"""voR4i__IVO9i0Ti3MRiXAw""",52737,Beer and wine selection,drink
"""-9lpdN6_gmHsfbQmUDCcNA""",52738,"Spicy salmon roll, Kabuki roll, red snapper and mackerel.",food
"""l0EvF4SkQAcLgBCKJ-3V-A""",52739,NULL,drink
"""kiM9xV-AakU5wzztW60ziw""",52740,Back Room,inside
"""fx4_xdQarnVZDy4BUziyaA""",52741,NULL,food
"""-BNXb77k_a0BSFkj8pTF6A""",52742,Smokey Pollo,food
"""SOgcGsCwuKFtsmwrkhEaQA""",52743,NULL,food
"""GMUDsRmx1qEDx6T6-TirFw""",52744,My wife and her Bison Burger,food
"""zzMyBCDtdkPwgumsRsoR-w""",52745,Grilled Gulf Shrimp Risotto,food
"""iZ1qy-ss-sTUUX2UC82f7w""",52746,Cafe Mochi (outdoor seating to the left),outside
"""_alYGeY8-qb7xhKFWZsyQg""",52747,"This is how it looked after ... Clearly, I didn't like it much :-)",food
"""jke7HBPq2wMnfC2TKDlWCw""",52748,NULL,inside
"""ymfmTp9JA1g6Rsp7ge-_Dw""",52749,Chuck's waffle cone + Mac and Cheese + Your choice of meat (pulled pork or brisket),food
"""Nfjos1fzoU-zOuSTJ58SVA""",52750,NULL,inside
"""5SXQReMznZaOot5jQXwnRw""",52751,NULL,food
"""ELC_ewt1um-di7SGmrPCNQ""",52752,Reading Terminal // Pearl's,food
"""lVNZkBhVa5U-POGoCHkuxQ""",52753,Beef Brisket !,food
"""dv99FvGOYhiwtsNERLYEGw""",52754,NULL,food
"""T8x8MVfivXJbii5L2zymDQ""",52755,Our box lunches are perfect!,food
"""6YvcuEYS1LMggqONS3pAnQ""",52756,NULL,food
"""v4u6zbityewpLBb3vBs6Nw""",52757,NULL,inside
"""ov0FZqunN4Tktg9aW-6uNg""",52758,NULL,food
"""nJ75wRA45utKOzPHXI68_w""",52759,Half portion of the tube pasta with boar.,food
"""_XHzqGr17uw2D9LuNuRyPQ""",52760,Crab cakes,food
"""eqwxyyZVDMkE5yUatKVTXA""",52761,NULL,food
"""YljdpeMGPv2dJDYF7SFhWA""",52762,Souffle,food
"""w0C59zwYRBtEyCONYHgQ6g""",52763,Family }:{,inside
"""KsEYXRr3QhqgWnudj0bHyg""",52764,Close up-this is amazing,food
"""_VFH-uLS7j2i0MNSNPWrWg""",52765,NULL,outside
"""SbCL5f95Q0YB8iTzBS3dvw""",52766,Lasagna,food
"""OGGAMqPr50QPzrflQ0OJVg""",52767,So much happiness in one picture.,food
"""TkF_dmNwHHLlxoQbAEWmbQ""",52768,Mozzarella Stuffed Meatball Sliders,food
"""MEGuBuRuolvFxfNnibgfYQ""",52769,Salmon,food
"""2yL_eLmSN8pXS6Y2Lr80Gg""",52770,Huevos Rancheros - Definitely would recommend!,food
"""2YROHXUzj7r_eCJIzp4_qw""",52771,NULL,inside
"""dw2vdjR-FH0MliLxNK9gGA""",52772,Fresh Banana Cream Cheesecake - Min,food
"""ODwUUeS7hCdSfkCTEZiExg""",52773,Coconut Oil Chips Plate,food
"""5npAl_9VbYQefTUtBxnvhQ""",52774,Strawberry short cake paleta!,food
"""5HZdqs2iVNmGvODDra82Gw""",52775,"Grilled Citrus Salad
 grapefruit, blood orange, navel orange, green olives, pistachio, red onion, parsley",food
"""jkeledPOoJy218uT6bkxXQ""",52776,Chicken& dumpling,food
"""KpJ4Z5XIyPUY3IElMOFUkw""",52777,NULL,food
"""PJCjOfQ0lp07TIBtDTtsmQ""",52778,NULL,food
"""iTiGcNPNd9iv0lLcMR4Kww""",52779,Sausage gravy and cornbread waffle,food
"""K3pD2sT1k9-a9LGIWn3GMQ""",52780,Homemade Pasta with Bolognese sauce (highly recommend) it was incredible flavor.,food
"""bbltAQDJ7Ta6gr7pK112bw""",52781,NULL,inside
"""207bVURZlnM2FY7zjYLJ7g""",52782,"You can get your ""gamble on"" while you are here.",inside
"""YD2_EBV8aYS7zeADz9UnKw""",52783,NULL,outside
"""oN2dssGtTXStoUNXrTgXsA""",52784,Shakshuka,food
"""Z1ltb3qxrV4-bjglakZ4rA""",52785,Custom La Marzocco and Bellwether coffee roaster view,inside
"""GS9tnFT8Liz-tg5o6PYsww""",52786,The leaning tower of toppings!,inside
"""hRlvUP1h7iFry6To2EunFQ""",52787,Curry shrimp,inside
"""NGS9cnE6QlJJrMk1LAYrHw""",52788,NULL,food
"""ZifrJbeA2wR7fiHcovkaVg""",52789,NULL,food
"""y6xgdJ5WXsYbIjWSmXjXtg""",52790,Jalapeno Yellowtail Sashimi,food
"""ZeVidbc_UBe2IbIvCUWPEA""",52791,Prosciutto salad,food
"""VByhgWsLmwTFxS2p17ao7Q""",52792,NULL,food
"""ecyRi-qbnClJyH_6hNXlVQ""",52793,NULL,food
"""BKGS364r0kmHVazDVeaPfw""",52794,"Garlic Tandoori Naan, MInt Chutney",food
"""9lgaqEElyAXMiZRzaRGqGw""",52795,"Flame-Broiled Sirloin Burger (hickory bacon, aged white cheddar and grilled onions)",food
"""iZFT1YlzJT_daIxM9J30YQ""",52796,Awesome local bar. Family owned for more than 40 yrs.,drink
"""EzBmgLpZWyTkpwL27Yvw5Q""",52797,NULL,inside
"""ItVdLi-oiyLjyZzvHR2xUQ""",52798,NULL,inside
"""W_DaD2Ctj6dPuTAen_iITg""",52799,White Cheese & Arugula,food
"""NxuAOZ0BbVrFf7APEQtGdA""",52800,Got a burger with no meat and put on a homemade veggie patty on it. Vegetarian life,food
"""Vj8ktp7W_5hT-B28QQUwMg""",52801,This is what I asked for.,inside
"""cH5HC6qkqXu_xc5VkVSI4w""",52802,NULL,food
"""OeqY4OEazp75m9_MTsP0CA""",52803,Original French Toast.,food
"""hh8MN4dqd30LiurC7gNwbQ""",52804,NULL,inside
"""gTAV7eVyInkFWG-la-SxUQ""",52805,NULL,inside
"""_kphmxlwu42cQbebFT-LjA""",52806,NULL,drink
"""IkqI8CSDB9cVe73yREtxRg""",52807,NULL,menu
"""9UKi4OAuYqfB61rguIbHJg""",52808,Shredded spicy chicken tacos with rice & beans,food
"""g9gRXQQFY1Li4bba9cRrbw""",52809,NULL,drink
"""tbkVNXawBJ97dT4olqPsWg""",52810,Sno-Crave Tea House,inside
"""NFej00FYVNB8UjI_IJ3Vew""",52811,NULL,outside
"""tO_85j2vQANp_dzIrcyZ2A""",52812,NULL,food
"""oX4NRzj8cxUl-DoZA9KYKg""",52813,Shrimp spinach mushrooms stuffed pepper with lime cilantro rice. Absolutely divine!,food
"""fL3Exm1Oh4XHqradXjg9XQ""",52814,Exterior,outside
"""-B6r9NEZcvjEz1xOnU-lkQ""",52815,NULL,drink
"""Jv6F1TbTUVILVIe1ML6QSQ""",52816,Suraya in Arabic. Cutest decor ever!,inside
"""ZqH0mhb1eIjy2QYntuXvew""",52817,NULL,food
"""sKRkRGqvTFr7e-PDdJZ0RQ""",52818,NULL,food
"""MwnJRVHV0-fbx7qUzF33Pg""",52819,NULL,food
"""3bsdQhtNy0_htHnH18mlgQ""",52820,Nashville's best vegan eats!,food
"""XmNLW1-Lv27N1-Jn89bTMg""",52821,Sicilian Crispy Thin Crust Pizza,food
"""dFuV_UgU5lKNVvvHPBjmPQ""",52822,Nuvo burger special. You're my boy blue special! Damn good!!! Pressed thin on the grill with crispy edges and sweet yummy buns!! So good,food
"""6_25s8pYGcK4rgPF5u3MvQ""",52823,The four core expressions of Glenfiddich!,drink
"""DPfgaSrXujqA6uSt1E2wGw""",52824,RG's Hot Off The Griddle 12-inch buttermilk pancake,food
"""j_TIHjLWrzND9XI4w70zBg""",52825,NULL,food
"""P2wS2ljqJvkCRjnOjZUjIA""",52826,NULL,inside
"""S4Y1MkntXOXtABso-mMriA""",52827,Ribeye,food
"""yxK4sREIf05XWiPvUO1bhw""",52828,NULL,food
"""GnyvogH_Gcyn2COu_-SXbg""",52829,NULL,inside
"""WheWVxC3vfdTUfRJfPOvng""",52830,Bacon Egg & Cheese Biscuit,food
"""sF9SOJqcjr7BKXNit8WiEw""",52831,Duck Breast,food
"""XjjpOm7uEaLxVAo6YxhcIQ""",52832,Alambres mixto,food
"""qLcyxrG6mNV16XP_4QVEqg""",52833,NULL,food
"""q4bRus8NNAZo-YpkXjMJZw""",52834,NULL,inside
"""Obkrq_e1ylISyj_l6kBheQ""",52835,"""A Devil of an Egg""... Best Deviled egg ever because of the Mustard Seed Caviar on top!",food
"""rUmTUmpHSKSWLmSBgpkwWA""",52836,NULL,food
"""pR9npHQve7q60eHeUAUXwA""",52837,NULL,outside
"""ep9HJd1qnyuBOIj0lBm9ow""",52838,NULL,outside
"""QpjanQrdgkhktZeJwiUZfA""",52839,Customize your poke burrito with your favorite proteins and toppings.,food
"""svzj5fg83VINCWebPLibAw""",52840,NULL,food
"""oJXP3GtOcu1l53Q4SdD6Bw""",52841,NULL,inside
"""lGcSX_RLLNNQR4VTiaSv9g""",52842,The vibe is laid back,inside
"""4e-hYitDff6zsU897ZICwg""",52843,NULL,food
"""0CiQtgZBBFmXo4mW6CYWWg""",52844,That's a lot of food,food
"""WpOEY9Qw88teOlUNI5gCeA""",52845,NULL,food
"""g6k8Mvk2LV-2EoBgZw_PzA""",52846,Middle of the food court,inside
"""nXqZ_X_c-cOAinSCLTK4Xw""",52847,Kampachi Crudo,food
"""FcytFWzFY7XEqpnpxLxoVw""",52848,NULL,inside
